218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;151 165 209;151 165 209;151 165 209;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;151 165 209;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;151 165 209;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;151 165 209;151 165 209;151 165 209;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;151 165 209;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;185 198 230;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;252 253 253;252 253 253;252 253 253;252 253 253;151 165 209;151 165 209;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;94 105 151;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;151 165 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;252 253 253;252 253 253;252 253 253;151 165 209;151 165 209;151 165 209;151 165 209;252 253 253;252 253 253;252 253 253;252 253 253;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;185 198 230;185 198 230;185 198 230;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;94 105 151;218 230 251;218 230 251;218 230 251;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;151 165 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;252 253 253;252 253 253;252 253 253;218 230 251;252 253 253;252 253 253;252 253 253;252 253 253;151 165 209;151 165 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;185 198 230;185 198 230;185 198 230;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;51 67 107;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;94 105 151;218 230 251;218 230 251;218 230 251;185 198 230;94 105 151;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;151 165 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;151 165 209;151 165 209;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;185 198 230;185 198 230;185 198 230;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;185 198 230;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;83 140 209;83 140 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;51 67 107;75 89 123;252 253 253;252 253 253;252 253 253;252 253 253;51 67 107;51 67 107;252 253 253;252 253 253;252 253 253;51 67 107;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;151 165 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;83 140 209;83 140 209;83 140 209;83 140 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;218 230 251;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;94 105 151;252 253 253;252 253 253;252 253 253;252 253 253;51 67 107;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;151 165 209;94 105 151;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
218 230 251;218 230 251;218 230 251;151 165 209;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;94 105 151;94 105 151;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;75 89 123;252 253 253;252 253 253;252 253 253;252 253 253;51 67 107;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;252 253 253;94 105 151;151 165 209;218 230 251;218 230 251;218 230 251;151 165 209;94 105 151;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;151 165 209;185 198 230;185 198 230;185 198 230;185 198 230;185 198 230;151 165 209;94 105 151;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;218 230 251;
