115 197 253;139 205 253;139 205 253;139 205 253;115 197 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;115 197 253;115 197 253;115 197 253;115 197 253;139 205 253;139 205 253;115 197 253;115 197 253;115 197 253;115 197 253;115 197 253;115 197 253;115 197 253;115 197 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;115 197 253;115 197 253;115 197 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;75 45 211;75 45 211;75 45 211;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;75 45 211;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;139 205 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;75 45 211;75 45 211;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;135 184 253;
